# acceptance rate 0.48
# Om   w   H0
0.415 -2.053 72.542
0.415 -2.053 72.542
0.422 -1.852 71.271
0.422 -1.852 71.271
0.422 -1.852 71.271
0.422 -1.852 71.271
0.422 -1.852 71.271
0.422 -1.852 71.271
0.422 -1.852 71.271
0.422 -1.852 71.271
0.422 -1.852 71.271
0.422 -1.852 71.271
0.422 -1.852 71.271
0.453 -1.359 66.938
0.415 -1.776 71.342
0.407 -1.852 71.997
0.404 -1.592 71.314
0.405 -1.647 71.836
0.405 -1.650 71.848
0.405 -1.650 71.848
0.426 -1.718 71.213
0.422 -1.816 71.763
0.366 -2.601 77.928
0.366 -2.601 77.928
0.366 -2.601 77.928
0.366 -2.601 77.928
0.366 -2.601 77.928
0.366 -2.600 77.927
0.366 -2.628 77.989
0.366 -2.628 77.989
0.366 -2.628 77.989
0.366 -2.628 77.989
0.366 -2.628 77.989
0.412 -2.648 75.739
0.432 -2.278 73.339
0.436 -2.330 73.335
0.436 -2.330 73.335
0.436 -2.330 73.335
0.440 -2.610 73.681
0.440 -2.610 73.681
0.440 -2.610 73.681
0.455 -2.125 71.029
0.457 -2.158 71.061
0.459 -2.107 70.809
0.459 -2.107 70.809
0.461 -2.042 70.414
0.461 -2.042 70.414
0.461 -2.042 70.414
0.469 -1.826 69.242
0.469 -1.766 69.007
0.469 -1.766 69.007
0.469 -1.766 69.007
0.470 -1.774 68.983
0.470 -1.775 68.987
0.476 -1.840 69.166
0.474 -1.415 67.315
0.495 -1.315 65.937
0.477 -1.396 66.973
0.477 -1.396 66.973
0.475 -1.435 67.234
0.486 -1.477 67.403
0.486 -1.487 67.421
0.486 -1.487 67.421
0.486 -1.487 67.421
0.486 -1.487 67.421
0.486 -1.487 67.421
0.486 -1.487 67.421
0.486 -1.487 67.421
0.486 -1.487 67.421
0.482 -1.489 67.535
0.482 -1.489 67.535
0.486 -1.453 67.201
0.496 -1.452 66.854
0.493 -1.118 65.793
0.493 -1.118 65.793
0.516 -1.397 66.032
0.516 -1.397 66.032
0.516 -1.397 66.032
0.516 -1.397 66.032
0.516 -1.397 66.032
0.516 -1.397 66.032
0.516 -1.397 66.032
0.517 -1.433 66.093
0.519 -1.320 65.684
0.543 -1.137 63.836
0.543 -1.137 63.836
0.546 -1.056 63.505
0.546 -1.056 63.505
0.546 -1.056 63.505
0.545 -1.065 63.553
0.506 -2.196 68.877
0.506 -2.196 68.877
0.506 -2.196 68.877
0.506 -2.196 68.877
0.506 -2.196 68.877
0.507 -2.151 68.702
0.523 -1.891 67.173
0.523 -1.891 67.173
0.535 -1.337 64.953
0.542 -1.233 64.315
0.506 -1.513 66.828
0.499 -1.494 66.954
0.494 -1.480 67.051
0.494 -1.480 67.051
0.507 -1.448 66.374
0.507 -1.448 66.374
0.507 -1.448 66.374
0.507 -1.448 66.374
0.535 -1.761 67.365
0.535 -1.761 67.365
0.535 -1.761 67.365
0.560 -1.704 66.250
0.560 -1.704 66.250
0.560 -1.704 66.250
0.560 -1.704 66.250
0.576 -1.613 65.402
0.576 -1.613 65.402
0.341 -0.956 67.525
0.341 -0.956 67.525
0.341 -0.954 67.500
0.338 -0.842 66.033
0.336 -0.835 65.639
0.336 -0.835 65.639
0.336 -0.835 65.639
0.282 -0.612 64.611
0.282 -0.612 64.611
0.282 -0.612 64.611
0.273 -0.559 64.324
0.273 -0.559 64.324
0.273 -0.559 64.324
0.273 -0.559 64.324
0.273 -0.559 64.324
0.323 -0.639 64.170
0.323 -0.639 64.170
0.323 -0.639 64.170
0.323 -0.639 64.170
0.292 -0.452 62.454
0.292 -0.452 62.454
0.290 -0.452 62.461
0.290 -0.452 62.461
0.290 -0.452 62.461
0.301 -0.499 62.659
0.301 -0.499 62.659
0.301 -0.499 62.659
0.299 -0.485 62.600
0.313 -0.519 62.690
0.313 -0.519 62.690
0.316 -0.536 62.836
0.316 -0.536 62.836
0.316 -0.536 62.836
0.316 -0.536 62.836
0.304 -0.405 61.886
0.304 -0.405 61.886
0.304 -0.405 61.886
0.304 -0.405 61.886
0.304 -0.405 61.886
0.304 -0.405 61.886
0.304 -0.405 61.886
0.304 -0.405 61.886
0.304 -0.405 61.886
0.304 -0.405 61.886
0.304 -0.405 61.886
0.304 -0.405 61.886
0.304 -0.405 61.886
0.304 -0.405 61.886
0.304 -0.405 61.886
0.304 -0.405 61.886
0.304 -0.405 61.886
0.304 -0.405 61.886
0.314 -0.420 61.902
0.314 -0.420 61.902
0.314 -0.420 61.902
0.331 -0.651 63.729
0.331 -0.651 63.729
0.333 -0.661 63.790
0.333 -0.661 63.790
0.312 -0.473 62.932
0.312 -0.473 62.932
0.312 -0.473 62.932
0.312 -0.473 62.932
0.312 -0.473 62.932
0.316 -0.518 63.349
0.316 -0.518 63.349
0.316 -0.518 63.349
0.310 -0.505 63.336
0.317 -0.594 63.851
0.317 -0.594 63.851
0.317 -0.594 63.851
0.317 -0.594 63.851
0.317 -0.594 63.851
0.317 -0.594 63.851
0.322 -0.592 63.703
0.322 -0.592 63.703
0.322 -0.592 63.703
0.322 -0.592 63.703
0.322 -0.592 63.703
0.322 -0.592 63.703
0.322 -0.592 63.703
0.322 -0.592 63.703
0.320 -0.647 64.749
0.320 -0.647 64.749
0.320 -0.647 64.749
0.320 -0.647 64.749
0.320 -0.647 64.749
0.320 -0.647 64.749
0.320 -0.647 64.749
0.381 -0.735 64.489
0.381 -0.735 64.489
0.381 -0.730 64.460
0.381 -0.738 64.495
0.381 -0.738 64.495
0.380 -0.752 64.688
0.380 -0.751 64.668
0.380 -0.751 64.668
0.380 -0.751 64.668
0.380 -0.751 64.668
0.412 -0.859 65.302
0.412 -0.859 65.302
0.411 -0.843 65.241
0.411 -0.843 65.241
0.411 -0.843 65.241
0.427 -0.885 65.370
0.431 -1.077 66.217
0.433 -1.184 66.689
0.433 -1.184 66.689
0.433 -1.184 66.689
0.433 -1.184 66.689
0.433 -1.184 66.689
0.433 -1.184 66.689
0.433 -1.184 66.689
0.427 -1.132 66.628
0.427 -1.132 66.628
0.427 -1.132 66.628
0.427 -1.132 66.628
0.427 -1.132 66.628
0.427 -1.132 66.628
0.427 -1.132 66.628
0.427 -1.132 66.628
0.427 -1.132 66.628
0.423 -1.072 66.130
0.423 -1.072 66.130
0.423 -1.072 66.130
0.423 -1.072 66.130
0.423 -1.072 66.130
0.423 -1.072 66.130
0.423 -1.072 66.130
0.421 -0.835 64.714
0.370 -0.690 64.685
0.370 -0.690 64.685
0.370 -0.690 64.685
0.370 -0.690 64.685
0.371 -0.718 64.760
0.371 -0.718 64.760
0.371 -0.718 64.760
0.371 -0.718 64.760
0.384 -0.834 65.183
0.384 -0.834 65.183
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.384 -0.822 65.125
0.385 -0.831 65.158
0.385 -0.831 65.158
0.385 -0.831 65.158
0.385 -0.831 65.158
0.385 -0.831 65.158
0.385 -0.831 65.158
0.385 -0.831 65.158
0.385 -0.831 65.158
0.385 -0.831 65.158
0.385 -0.831 65.158
0.385 -0.831 65.158
0.385 -0.831 65.158
0.385 -0.831 65.158
0.385 -0.831 65.158
0.380 -0.722 64.637
0.380 -0.722 64.637
0.380 -0.722 64.637
0.380 -0.722 64.637
0.380 -0.722 64.637
0.380 -0.722 64.637
0.380 -0.722 64.637
0.380 -0.722 64.637
0.380 -0.722 64.637
0.380 -0.722 64.637
0.380 -0.722 64.637
0.380 -0.722 64.637
0.380 -0.722 64.637
0.380 -0.722 64.637
0.380 -0.722 64.637
0.380 -0.722 64.637
0.380 -0.722 64.637
0.380 -0.722 64.637
0.380 -0.722 64.637
0.380 -0.722 64.637
0.380 -0.722 64.637
0.380 -0.722 64.637
0.380 -0.722 64.637
0.380 -0.722 64.637
0.380 -0.722 64.637
0.345 -0.686 64.620
0.340 -0.654 64.527
0.340 -0.654 64.527
0.340 -0.654 64.527
0.340 -0.654 64.527
0.340 -0.654 64.527
0.340 -0.654 64.527
0.340 -0.654 64.527
0.340 -0.654 64.527
0.340 -0.654 64.527
0.340 -0.654 64.527
0.340 -0.654 64.527
0.340 -0.654 64.527
0.340 -0.654 64.527
0.340 -0.654 64.527
0.340 -0.654 64.527
0.340 -0.654 64.527
0.340 -0.654 64.527
0.340 -0.654 64.527
0.340 -0.654 64.527
0.340 -0.654 64.527
0.340 -0.654 64.527
0.340 -0.654 64.527
0.340 -0.654 64.527
0.340 -0.654 64.527
0.340 -0.654 64.527
0.340 -0.654 64.527
0.344 -0.712 65.015
0.343 -0.684 64.937
0.343 -0.684 64.937
0.342 -0.670 64.879
0.342 -0.670 64.879
0.342 -0.670 64.879
0.342 -0.670 64.879
0.342 -0.670 64.879
0.342 -0.670 64.879
0.342 -0.670 64.879
0.342 -0.670 64.879
0.342 -0.670 64.879
0.344 -0.780 65.254
0.344 -0.780 65.254
0.344 -0.780 65.254
0.344 -0.780 65.254
0.344 -0.780 65.254
0.344 -0.780 65.254
0.343 -0.755 65.147
0.343 -0.755 65.147
0.343 -0.755 65.147
0.343 -0.755 65.147
0.343 -0.755 65.147
0.343 -0.755 65.147
0.343 -0.755 65.147
0.343 -0.755 65.147
0.344 -0.754 65.126
0.344 -0.754 65.126
0.344 -0.754 65.126
0.344 -0.754 65.126
0.344 -0.754 65.126
0.344 -0.754 65.126
0.344 -0.754 65.126
0.344 -0.754 65.126
0.344 -0.754 65.126
0.344 -0.754 65.126
0.344 -0.754 65.126
0.344 -0.754 65.126
0.344 -0.754 65.126
0.343 -0.733 65.089
0.343 -0.733 65.089
0.343 -0.733 65.089
0.343 -0.733 65.089
0.343 -0.733 65.089
0.343 -0.733 65.089
0.343 -0.733 65.089
0.343 -0.733 65.089
0.343 -0.733 65.089
0.343 -0.733 65.089
0.343 -0.733 65.089
0.343 -0.733 65.089
0.343 -0.733 65.089
0.343 -0.733 65.089
0.343 -0.733 65.089
0.343 -0.733 65.089
0.343 -0.733 65.089
0.343 -0.733 65.089
0.343 -0.733 65.089
0.343 -0.733 65.089
0.343 -0.733 65.089
0.343 -0.733 65.089
0.343 -0.733 65.089
0.343 -0.733 65.089
0.343 -0.733 65.089
0.343 -0.733 65.089
0.343 -0.733 65.089
0.343 -0.733 65.089
0.343 -0.733 65.089
0.343 -0.733 65.089
0.343 -0.733 65.089
0.343 -0.733 65.089
0.343 -0.733 65.089
0.343 -0.733 65.089
0.335 -0.649 64.610
0.335 -0.649 64.610
0.335 -0.649 64.610
0.335 -0.649 64.610
0.335 -0.649 64.610
0.335 -0.649 64.610
0.335 -0.649 64.610
0.335 -0.649 64.610
0.335 -0.649 64.610
0.335 -0.649 64.610
0.335 -0.649 64.610
0.335 -0.649 64.610
0.335 -0.649 64.610
0.335 -0.649 64.610
0.335 -0.649 64.610
0.335 -0.649 64.610
0.335 -0.649 64.610
0.335 -0.649 64.610
0.335 -0.649 64.610
0.335 -0.649 64.610
0.335 -0.649 64.610
0.347 -0.718 64.827
0.347 -0.718 64.827
0.347 -0.718 64.827
0.347 -0.718 64.827
0.347 -0.718 64.827
0.344 -0.697 64.746
0.344 -0.697 64.746
0.344 -0.697 64.746
0.344 -0.697 64.746
0.344 -0.697 64.746
0.344 -0.697 64.746
0.344 -0.697 64.746
0.344 -0.697 64.746
0.344 -0.692 64.728
0.344 -0.692 64.728
0.344 -0.692 64.728
0.344 -0.692 64.728
0.344 -0.692 64.728
0.344 -0.692 64.728
0.344 -0.692 64.728
0.344 -0.692 64.728
0.344 -0.692 64.728
0.344 -0.692 64.728
0.344 -0.692 64.728
0.355 -0.773 64.959
0.459 -0.914 65.192
0.458 -1.041 65.895
0.458 -1.041 65.895
0.450 -1.041 66.306
0.450 -1.041 66.306
0.450 -1.041 66.306
0.450 -1.041 66.306
0.450 -1.041 66.306
0.450 -1.041 66.306
0.450 -1.041 66.306
0.450 -1.041 66.306
0.450 -1.041 66.306
0.450 -1.041 66.306
0.450 -1.041 66.306
0.453 -1.456 68.311
0.453 -1.456 68.311
0.446 -1.695 69.736
0.458 -1.828 69.722
0.452 -1.928 70.354
0.452 -1.928 70.354
0.452 -1.928 70.354
0.452 -1.928 70.354
0.452 -1.928 70.354
0.452 -1.928 70.354
0.452 -1.928 70.354
0.452 -1.928 70.354
0.457 -1.920 70.143
0.460 -1.858 69.635
0.460 -1.858 69.635
0.460 -1.858 69.635
0.479 -1.844 69.024
0.475 -1.863 69.167
0.475 -1.863 69.167
0.454 -1.754 69.317
0.450 -1.749 69.432
0.450 -1.749 69.432
0.450 -1.749 69.432
0.435 -1.989 70.931
0.448 -2.030 70.723
0.448 -2.030 70.723
0.428 -1.455 69.765
0.426 -1.565 70.171
0.448 -1.815 70.335
0.448 -1.815 70.335
0.448 -1.815 70.335
0.456 -1.891 70.201
0.456 -1.891 70.201
0.454 -1.873 70.271
0.454 -1.873 70.271
0.419 -1.687 71.174
0.419 -1.687 71.174
0.464 -2.065 70.605
0.466 -2.048 70.452
0.457 -2.250 71.569
0.457 -2.250 71.569
0.457 -2.250 71.569
0.457 -2.250 71.569
0.438 -2.657 73.794
0.438 -2.657 73.794
0.433 -2.640 73.923
0.443 -2.295 72.427
0.444 -2.271 72.248
0.444 -2.271 72.248
0.444 -2.271 72.248
0.443 -2.318 72.368
0.443 -2.291 72.290
0.443 -2.291 72.290
0.443 -2.291 72.290
0.435 -2.533 73.616
0.435 -2.542 73.630
0.434 -2.536 73.661
0.455 -2.501 72.642
0.448 -2.691 73.596
0.448 -2.691 73.596
0.440 -2.775 74.160
0.440 -2.775 74.160
0.440 -2.775 74.160
0.424 -3.014 75.717
0.424 -3.014 75.717
0.424 -3.014 75.717
0.415 -3.017 76.164
0.415 -3.017 76.164
0.409 -3.238 77.305
0.409 -3.238 77.305
0.409 -3.238 77.305
0.409 -3.238 77.305
0.409 -3.238 77.305
0.411 -3.276 77.495
0.411 -3.276 77.495
0.393 -3.422 78.818
0.394 -3.411 78.764
0.394 -3.411 78.764
0.394 -3.411 78.764
0.427 -3.025 75.932
0.427 -3.025 75.932
0.427 -3.025 75.932
0.431 -3.179 75.953
0.422 -3.240 76.654
0.422 -3.240 76.654
0.459 -3.064 74.063
0.459 -3.064 74.063
0.450 -3.840 76.735
0.447 -3.341 75.780
0.447 -3.316 75.625
0.445 -3.355 75.854
0.424 -3.762 78.207
0.431 -3.608 77.343
0.431 -3.608 77.343
0.441 -3.105 75.550
0.449 -3.142 75.052
0.464 -3.110 74.228
0.450 -3.858 76.293
0.473 -3.660 74.373
0.473 -3.660 74.373
0.465 -3.312 74.285
0.465 -3.312 74.285
0.498 -3.268 71.901
0.498 -3.341 72.073
0.498 -3.341 72.073
0.498 -3.341 72.073
0.498 -3.341 72.073
0.508 -3.442 71.810
0.507 -3.420 71.841
0.500 -3.356 72.130
0.487 -2.908 71.830
0.487 -2.908 71.830
0.481 -2.547 71.587
0.475 -2.585 71.801
0.463 -2.607 72.416
0.480 -2.306 70.666
0.478 -2.371 70.968
0.479 -2.521 71.534
0.475 -2.422 71.599
0.475 -2.422 71.599
0.447 -1.238 66.761
0.447 -1.238 66.761
0.447 -1.238 66.761
0.447 -1.238 66.761
0.448 -1.236 66.699
0.448 -1.236 66.699
0.448 -1.236 66.699
0.452 -1.219 66.436
0.402 -1.142 66.727
0.402 -1.142 66.727
0.408 -1.187 66.752
0.408 -1.187 66.752
0.405 -1.219 67.419
0.405 -1.219 67.419
0.371 -0.873 65.826
0.345 -0.735 65.246
0.345 -0.735 65.246
0.329 -0.613 64.229
0.329 -0.613 64.229
0.298 -0.595 64.246
0.298 -0.595 64.246
0.298 -0.595 64.246
0.298 -0.595 64.246
0.298 -0.595 64.246
0.298 -0.595 64.246
0.298 -0.595 64.246
0.303 -0.618 64.331
0.300 -0.596 64.181
0.300 -0.596 64.181
0.300 -0.596 64.181
0.300 -0.596 64.181
0.300 -0.596 64.181
0.300 -0.596 64.181
0.300 -0.596 64.181
0.300 -0.596 64.181
0.300 -0.596 64.181
0.300 -0.596 64.181
0.300 -0.596 64.181
0.300 -0.596 64.181
0.300 -0.596 64.181
0.300 -0.596 64.181
0.300 -0.596 64.181
0.300 -0.596 64.181
0.300 -0.596 64.181
0.304 -0.617 64.249
0.300 -0.606 64.249
0.300 -0.606 64.249
0.300 -0.606 64.249
0.293 -0.600 64.451
0.293 -0.600 64.451
0.293 -0.600 64.451
0.293 -0.600 64.451
0.293 -0.600 64.451
0.354 -0.661 64.004
0.354 -0.661 64.004
0.351 -0.658 64.029
0.351 -0.658 64.029
0.351 -0.658 64.029
0.351 -0.658 64.029
0.351 -0.658 64.029
0.351 -0.658 64.029
0.351 -0.658 64.029
0.351 -0.658 64.029
0.345 -0.600 63.792
0.345 -0.600 63.792
0.345 -0.600 63.792
0.345 -0.600 63.792
0.345 -0.600 63.792
0.345 -0.600 63.792
0.345 -0.600 63.792
0.345 -0.600 63.792
0.345 -0.600 63.792
0.347 -0.602 63.775
0.347 -0.602 63.775
0.347 -0.602 63.775
0.347 -0.602 63.775
0.364 -0.729 64.522
0.364 -0.729 64.522
0.364 -0.729 64.522
0.364 -0.729 64.522
0.370 -0.823 65.372
0.370 -0.823 65.372
0.375 -0.947 66.642
0.375 -0.947 66.642
0.375 -0.947 66.642
0.375 -0.947 66.642
0.375 -0.947 66.642
0.375 -0.947 66.642
0.375 -0.947 66.642
0.375 -0.947 66.642
0.375 -0.947 66.642
0.375 -0.947 66.642
0.375 -0.947 66.642
0.400 -0.947 65.907
0.400 -0.947 65.907
0.400 -0.947 65.907
0.400 -0.947 65.907
0.423 -0.954 65.351
0.401 -0.814 64.874
0.401 -0.814 64.874
0.401 -0.814 64.874
0.408 -0.683 63.306
0.408 -0.683 63.306
0.408 -0.683 63.306
0.408 -0.683 63.306
0.408 -0.683 63.306
0.408 -0.683 63.306
0.408 -0.683 63.306
0.408 -0.683 63.306
0.408 -0.683 63.306
0.408 -0.683 63.306
0.408 -0.683 63.306
0.408 -0.683 63.306
0.400 -0.641 63.146
0.400 -0.641 63.146
0.400 -0.641 63.146
0.400 -0.641 63.146
0.400 -0.641 63.146
0.400 -0.641 63.146
0.388 -0.440 61.435
0.389 -0.450 61.510
0.389 -0.450 61.510
0.398 -0.536 62.145
0.398 -0.536 62.145
0.398 -0.536 62.145
0.456 -0.556 61.747
0.435 -1.190 66.746
0.435 -1.190 66.746
0.422 -1.116 66.680
0.422 -1.120 66.701
0.422 -1.120 66.701
0.422 -1.120 66.701
0.422 -1.120 66.701
0.422 -1.120 66.701
0.422 -1.207 67.225
0.422 -1.207 67.225
0.410 -1.091 67.000
0.410 -1.091 67.000
0.412 -1.204 67.601
0.412 -1.204 67.601
0.412 -1.204 67.601
0.409 -1.092 67.123
0.409 -1.092 67.123
0.409 -1.092 67.123
0.409 -1.092 67.123
0.409 -1.092 67.123
0.409 -1.092 67.123
0.410 -1.009 66.635
0.410 -1.009 66.635
0.410 -1.009 66.635
0.410 -1.009 66.635
0.410 -1.009 66.635
0.410 -1.009 66.635
0.410 -1.009 66.635
0.410 -1.009 66.635
0.410 -1.009 66.635
0.410 -1.009 66.635
0.410 -1.009 66.635
0.410 -1.009 66.635
0.411 -1.070 66.876
0.411 -1.070 66.876
0.411 -1.070 66.876
0.410 -1.031 66.738
0.410 -1.031 66.738
0.410 -1.031 66.738
0.410 -1.031 66.738
0.410 -1.031 66.738
0.410 -1.031 66.738
0.410 -1.031 66.738
0.410 -1.031 66.738
0.410 -1.031 66.738
0.410 -1.031 66.738
0.410 -1.031 66.738
0.410 -1.031 66.738
0.410 -1.031 66.738
0.410 -1.031 66.738
0.410 -1.031 66.738
0.410 -1.031 66.738
0.410 -1.031 66.738
0.410 -1.031 66.738
0.410 -1.031 66.738
0.410 -1.031 66.738
0.410 -1.031 66.738
0.410 -1.031 66.738
0.410 -1.031 66.738
0.410 -1.031 66.738
0.410 -1.031 66.738
0.410 -1.031 66.738
0.410 -1.031 66.738
0.410 -1.031 66.738
0.410 -1.031 66.738
0.410 -1.031 66.738
0.410 -1.031 66.738
0.410 -1.031 66.738
0.412 -1.114 67.054
0.412 -1.114 67.054
0.412 -1.114 67.054
0.392 -1.031 67.145
0.392 -1.031 67.145
0.392 -1.031 67.145
0.392 -1.031 67.145
0.392 -1.031 67.145
0.451 -1.429 67.512
0.451 -1.429 67.512
0.451 -1.429 67.512
0.451 -1.429 67.512
0.451 -1.429 67.512
0.451 -1.429 67.512
0.451 -1.429 67.512
0.451 -1.429 67.512
0.469 -1.506 67.551
0.454 -1.460 67.769
0.454 -1.471 67.801
0.454 -1.471 67.801
0.454 -1.471 67.801
0.454 -1.471 67.801
0.449 -1.381 67.360
0.460 -1.031 65.359
0.462 -1.298 66.660
0.462 -1.298 66.660
0.462 -1.298 66.660
0.462 -1.298 66.660
0.462 -1.298 66.660
0.462 -1.175 66.049
0.460 -0.968 65.117
0.468 -1.020 65.371
0.468 -1.020 65.371
0.468 -1.020 65.371
0.468 -1.020 65.371
0.468 -1.020 65.371
0.468 -1.020 65.371
0.468 -1.020 65.371
0.468 -1.020 65.371
0.470 -1.516 67.425
0.471 -1.549 67.559
0.471 -1.549 67.559
0.471 -1.549 67.559
0.504 -1.784 67.831
0.504 -1.784 67.831
0.504 -1.784 67.831
0.504 -1.784 67.831
0.472 -2.469 71.498
0.442 -2.026 71.601
0.442 -2.026 71.601
0.442 -2.026 71.601
0.442 -2.026 71.601
0.442 -2.026 71.601
0.440 -2.110 71.926
0.440 -2.110 71.926
0.398 -2.195 74.431
0.403 -2.315 74.550
0.401 -2.707 76.747
0.403 -2.617 76.340
0.403 -2.617 76.340
0.420 -2.689 75.473
0.429 -2.795 74.942
0.429 -2.795 74.942
0.429 -2.795 74.942
0.447 -2.562 73.210
0.428 -3.063 75.627
0.431 -3.445 76.324
0.431 -3.445 76.324
0.435 -3.591 76.411
0.435 -3.591 76.411
0.438 -3.211 75.589
0.415 -3.451 77.415
0.429 -3.293 76.292
0.429 -3.293 76.292
0.421 -3.190 76.703
0.421 -3.190 76.703
0.428 -3.038 75.647
0.428 -2.936 75.261
0.440 -2.649 73.807
0.440 -2.649 73.807
0.443 -2.786 74.250
0.442 -2.787 74.302
0.442 -2.787 74.302
0.442 -2.787 74.302
0.442 -2.787 74.302
0.442 -2.808 74.368
0.442 -2.808 74.368
0.443 -2.805 74.374
0.443 -2.800 74.355
0.441 -2.834 74.562
0.447 -2.659 73.703
0.447 -2.659 73.703
0.469 -2.494 72.086
0.467 -2.515 72.238
0.467 -2.515 72.238
0.462 -2.570 72.470
0.462 -2.570 72.470
0.462 -2.476 72.276
0.462 -2.476 72.276
0.490 -1.937 69.133
0.478 -2.054 70.107
0.478 -2.163 70.571
0.476 -2.420 71.275
0.471 -2.542 71.768
0.462 -2.601 72.604
0.459 -2.196 71.844
0.457 -2.122 71.660
0.457 -2.122 71.660
0.465 -1.787 70.481
0.465 -1.787 70.481
0.493 -1.808 69.064
0.493 -1.808 69.064
0.498 -1.817 68.985
0.524 -1.387 66.378
0.524 -1.387 66.378
0.493 -1.649 68.449
0.493 -1.649 68.449
0.467 -1.875 70.234
0.490 -2.256 71.115
0.489 -2.271 71.266
0.484 -2.224 71.226
0.493 -2.149 70.380
0.493 -2.149 70.380
0.493 -2.149 70.380
0.487 -2.427 71.241
0.471 -2.365 71.726
0.471 -2.393 71.813
0.465 -2.397 72.109
0.465 -2.397 72.109
0.482 -2.030 70.219
0.476 -2.082 70.635
0.451 -1.852 71.122
0.453 -2.085 71.633
0.452 -2.167 71.917
0.452 -2.167 71.917
0.456 -2.153 71.530
0.454 -2.189 71.824
0.452 -2.437 72.527
0.453 -2.413 72.414
0.451 -2.861 74.142
0.451 -2.861 74.142
0.477 -3.168 73.875
0.480 -2.856 72.683
0.474 -2.734 72.719
0.453 -2.556 73.246
0.493 -1.668 68.192
0.445 -2.517 73.534
0.445 -2.517 73.534
0.445 -2.502 73.484
0.442 -2.636 73.931
0.449 -2.593 73.399
0.444 -2.762 74.332
0.444 -2.762 74.332
0.445 -2.761 74.295
0.445 -2.761 74.295
0.425 -3.034 76.422
0.446 -2.730 74.438
0.426 -2.766 75.481
0.426 -2.766 75.481
0.426 -2.779 75.496
0.407 -3.560 79.126
0.402 -4.050 79.983
0.414 -3.924 78.843
0.426 -3.767 77.812
0.484 -2.604 72.215
0.465 -2.980 74.027
0.452 -3.025 74.839
0.481 -2.133 70.104
0.499 -1.764 67.888
0.485 -1.909 69.045
0.485 -1.909 69.045
0.485 -1.909 69.045
0.488 -1.699 68.289
0.488 -1.699 68.289
0.488 -1.699 68.289
0.487 -1.730 68.483
0.487 -1.730 68.483
0.481 -1.776 68.734
0.485 -1.632 68.077
0.472 -2.306 70.628
0.472 -2.306 70.628
0.459 -2.234 71.334
0.457 -2.393 72.200
0.457 -2.393 72.200
0.457 -2.393 72.200
0.457 -2.393 72.200
0.411 -2.265 73.997
0.411 -2.265 73.997
0.411 -2.265 73.997
0.411 -2.265 73.997
0.411 -2.265 73.997
0.432 -2.530 73.697
0.447 -2.437 72.514
0.447 -2.323 71.974
0.447 -2.323 71.974
0.449 -2.435 71.832
0.449 -2.435 71.832
0.449 -2.435 71.832
0.449 -2.435 71.832
0.450 -2.356 71.573
0.465 -2.748 72.167
0.465 -2.748 72.167
0.449 -2.720 73.564
0.467 -2.494 71.681
0.464 -2.510 71.857
0.464 -2.510 71.857
0.472 -2.298 70.466
0.446 -2.417 71.623
0.460 -2.376 71.008
0.454 -2.197 70.562
0.475 -1.256 66.957
0.460 -1.929 69.537
0.453 -1.432 68.275
0.453 -1.432 68.275
0.453 -1.432 68.275
0.453 -1.432 68.275
0.453 -1.432 68.275
0.453 -1.432 68.275
0.453 -1.432 68.275
0.453 -1.432 68.275
0.453 -1.432 68.275
0.453 -1.432 68.275
0.454 -1.325 67.531
0.454 -1.325 67.531
0.454 -1.325 67.531
0.454 -1.325 67.531
0.454 -1.325 67.531
0.454 -1.325 67.531
0.440 -1.110 66.988
0.440 -1.110 66.988
0.440 -1.110 66.988
0.440 -1.110 66.988
0.438 -1.387 68.245
0.438 -1.387 68.245
0.438 -1.387 68.245
0.438 -1.387 68.245
0.438 -1.387 68.245
0.438 -1.387 68.245
0.424 -1.224 67.984
0.424 -1.224 67.984
0.421 -1.433 69.326
0.421 -1.433 69.326
0.421 -1.433 69.326
0.394 -1.244 69.369
0.394 -1.294 69.613
0.401 -1.449 69.916
0.415 -1.453 69.533
0.418 -1.509 69.678
0.418 -1.509 69.678
0.418 -1.509 69.678
0.453 -1.713 69.263
0.453 -1.713 69.263
0.478 -0.913 64.325
0.478 -0.913 64.325
0.473 -1.018 65.111
0.469 -1.031 65.295
0.469 -1.031 65.295
0.468 -1.189 66.176
0.468 -1.189 66.176
0.468 -1.189 66.176
0.468 -1.189 66.176
0.468 -1.189 66.176
0.451 -0.925 64.999
0.456 -1.226 66.697
